n_run,conf,m,grid_size,in0_storage_type,in1_storage_type,out_storage_type,dtype,math_fidelity,conversion_in0,conversion_in1,transfer_in0,transfer_in1,tilization_in0,tilization_in1,first_run,second_run,compile_time
32,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0026824474334716797,0.0003273487091064453,0.003535747528076172,0.0034389495849609375,0.30190539360046387,0.0007390975952148438,0.7476406097412109,0.0013201236724853516,0.7463204860687256
32,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.009266138076782227,0.0003254413604736328,0.0076601505279541016,0.0075795650482177734,0.30375003814697266,0.0014674663543701172,0.6761820316314697,0.0025131702423095703,0.6736688613891602
32,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0070192813873291016,0.0003058910369873047,0.013204574584960938,0.013225555419921875,0.3097341060638428,0.002231121063232422,0.6578817367553711,0.004714488983154297,0.6531672477722168
33,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000568389892578125,0.0005004405975341797,0.011984109878540039,0.00027489662170410156,0.3453850746154785,0.0003676414489746094,0.8171896934509277,0.00038504600524902344,0.8168046474456787
33,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.001046895980834961,0.00030112266540527344,0.0010480880737304688,0.0003921985626220703,0.3244810104370117,0.00030159950256347656,0.666480302810669,0.0003783702850341797,0.6661019325256348
33,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.005255937576293945,0.0003190040588378906,0.005731821060180664,0.0009799003601074219,0.296283483505249,0.00040721893310546875,0.7168259620666504,0.0004982948303222656,0.7163276672363281
33,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005290508270263672,0.00032019615173339844,0.0036857128143310547,0.0034046173095703125,0.31206274032592773,0.0007297992706298828,0.6828165054321289,0.0012176036834716797,0.6815989017486572
33,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.009388208389282227,0.0003094673156738281,0.007722616195678711,0.007479667663574219,0.31185293197631836,0.00146484375,0.6977691650390625,0.0024862289428710938,0.6952829360961914
33,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00038909912109375,0.000274658203125,0.01320028305053711,0.013154029846191406,0.29944658279418945,0.0020902156829833984,0.7158627510070801,0.0047435760498046875,0.7111191749572754
34,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011023759841918945,0.0003082752227783203,0.0003676414489746094,0.000396728515625,0.33254432678222656,0.0005505084991455078,0.6807336807250977,0.0004050731658935547,0.6803286075592041
34,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.004238128662109375,0.0003712177276611328,0.0003407001495361328,0.0003724098205566406,0.32876133918762207,0.00030159950256347656,0.7379922866821289,0.0003628730773925781,0.7376294136047363
34,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.003625631332397461,0.0003368854522705078,0.0010123252868652344,0.0009627342224121094,0.30270981788635254,0.0004024505615234375,0.6831302642822266,0.0005385875701904297,0.6825916767120361
34,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003590583801269531,0.0003261566162109375,0.003496408462524414,0.003449678421020508,0.3036482334136963,0.0007653236389160156,0.7135684490203857,0.001233816146850586,0.7123346328735352
34,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042128562927246094,0.00033664703369140625,0.010787010192871094,0.007676601409912109,0.3036458492279053,0.0015666484832763672,0.7110931873321533,0.002517223358154297,0.708575963973999
34,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00045609474182128906,0.0003573894500732422,0.013200759887695312,0.013930082321166992,0.3102719783782959,0.0022735595703125,0.657928466796875,0.004778861999511719,0.6531496047973633
35,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0007178783416748047,0.0003077983856201172,0.0002396106719970703,0.0002162456512451172,0.32924461364746094,0.00030040740966796875,0.6371400356292725,0.00043320655822753906,0.6367068290710449
35,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011120080947875977,0.00030422210693359375,0.0006053447723388672,0.0004096031188964844,0.3176298141479492,0.0003819465637207031,0.6628808975219727,0.00042128562927246094,0.6624596118927002
35,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011315345764160156,0.00031566619873046875,0.0011317729949951172,0.0009980201721191406,0.30017638206481934,0.00034546852111816406,0.6814665794372559,0.0005583763122558594,0.680908203125
35,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004761219024658203,0.00032973289489746094,0.0039806365966796875,0.0034360885620117188,0.30422019958496094,0.000690460205078125,0.726318359375,0.0011949539184570312,0.725123405456543
35,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0015411376953125,0.00035190582275390625,0.00833582878112793,0.00751948356628418,0.3316354751586914,0.001470327377319336,0.7291181087493896,0.0025310516357421875,0.7265870571136475
35,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.008141040802001953,0.0003159046173095703,0.016733169555664062,0.01342916488647461,0.31752848625183105,0.002182483673095703,0.7173316478729248,0.005085945129394531,0.7122457027435303
36,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004284381866455078,0.0003521442413330078,0.00021505355834960938,0.00021386146545410156,0.32013511657714844,0.00029659271240234375,0.6277339458465576,0.00037550926208496094,0.6273584365844727
36,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042319297790527344,0.0003600120544433594,0.0003809928894042969,0.0005216598510742188,0.321516752243042,0.0003993511199951172,0.6932957172393799,0.00035262107849121094,0.6929430961608887
36,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000385284423828125,0.00032258033752441406,0.0009953975677490234,0.0010042190551757812,0.30721592903137207,0.0003802776336669922,0.69893479347229,0.0005483627319335938,0.6983864307403564
36,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0016334056854248047,0.0003669261932373047,0.009462356567382812,0.0035080909729003906,0.31882643699645996,0.0007445812225341797,0.7567813396453857,0.0012307167053222656,0.7555506229400635
36,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.009255170822143555,0.0003237724304199219,0.00776219367980957,0.007420063018798828,0.30323338508605957,0.0013973712921142578,0.6776137351989746,0.002460002899169922,0.6751537322998047
36,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004642009735107422,0.0003571510314941406,0.014042854309082031,0.013044357299804688,0.30579471588134766,0.0021266937255859375,0.9766957759857178,0.004673004150390625,0.9720227718353271
37,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0014412403106689453,0.00030517578125,0.0005505084991455078,0.0002422332763671875,0.3382282257080078,0.0002732276916503906,0.6913793087005615,0.0004074573516845703,0.690971851348877
37,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.01163482666015625,0.00031685829162597656,0.000545501708984375,0.00037741661071777344,0.3140685558319092,0.0002987384796142578,0.7790958881378174,0.0003695487976074219,0.77872633934021
37,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00812387466430664,0.0003037452697753906,0.0017313957214355469,0.0009903907775878906,0.3303260803222656,0.00038552284240722656,0.7100613117218018,0.0004944801330566406,0.7095668315887451
37,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0006964206695556641,0.00039267539978027344,0.008067846298217773,0.0034275054931640625,0.3214685916900635,0.0007259845733642578,0.7014763355255127,0.0012509822845458984,0.7002253532409668
37,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005004405975341797,0.00033736228942871094,0.008598804473876953,0.007422208786010742,0.31279563903808594,0.0014154911041259766,0.6986687183380127,0.0025620460510253906,0.6961066722869873
37,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0006654262542724609,0.0003247261047363281,0.014380693435668945,0.01323080062866211,0.3071615695953369,0.002191305160522461,0.700312614440918,0.004956483840942383,0.6953561305999756
38,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0029654502868652344,0.00031280517578125,0.007899045944213867,0.00022149085998535156,0.3204519748687744,0.00030493736267089844,0.8879237174987793,0.00037932395935058594,0.8875443935394287
38,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.002009153366088867,0.00027298927307128906,0.0003559589385986328,0.0003619194030761719,0.32607364654541016,0.00029277801513671875,0.6526784896850586,0.0004222393035888672,0.6522562503814697
38,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0029206275939941406,0.0003719329833984375,0.0012476444244384766,0.0010831356048583984,0.31465744972229004,0.0003867149353027344,0.7100651264190674,0.0005066394805908203,0.7095584869384766
38,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0014662742614746094,0.0003447532653808594,0.0038232803344726562,0.0034263134002685547,0.3230435848236084,0.0007307529449462891,0.7072315216064453,0.0013399124145507812,0.7058916091918945
38,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003445148468017578,0.00032806396484375,0.007561206817626953,0.0074770450592041016,0.31418776512145996,0.0014064311981201172,0.6978070735931396,0.0024688243865966797,0.695338249206543
38,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042700767517089844,0.0003707408905029297,0.019188404083251953,0.013144731521606445,0.3029928207397461,0.002131938934326172,0.7431900501251221,0.004739284515380859,0.7384507656097412
39,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005424022674560547,0.00040078163146972656,0.0002429485321044922,0.0002338886260986328,0.38774776458740234,0.00031638145446777344,0.79502272605896,0.0004546642303466797,0.7945680618286133
39,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003991127014160156,0.0003154277801513672,0.00040435791015625,0.0003724098205566406,0.32181811332702637,0.0002727508544921875,0.6661827564239502,0.0003757476806640625,0.6658070087432861
39,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.010905981063842773,0.0003209114074707031,0.0013225078582763672,0.001016855239868164,0.31078600883483887,0.0003800392150878906,0.7133915424346924,0.0005016326904296875,0.7128899097442627
39,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004971027374267578,0.0003542900085449219,0.005702495574951172,0.003882884979248047,0.3513791561126709,0.0007770061492919922,0.7528076171875,0.0012354850769042969,0.7515721321105957
39,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042819976806640625,0.0003566741943359375,0.00780797004699707,0.00748133659362793,0.3338797092437744,0.0015308856964111328,0.7584748268127441,0.0025184154510498047,0.7559564113616943
39,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.001043558120727539,0.00028896331787109375,0.01965475082397461,0.0131988525390625,0.3033151626586914,0.002131938934326172,0.819951057434082,0.005019426345825195,0.8149316310882568
40,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005166530609130859,0.0003197193145751953,0.0002567768096923828,0.00022220611572265625,0.344235897064209,0.00030612945556640625,0.6424806118011475,0.00037932395935058594,0.6421012878417969
40,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.01120448112487793,0.00034427642822265625,0.0004723072052001953,0.0003993511199951172,0.32512879371643066,0.00035119056701660156,0.7145876884460449,0.0003933906555175781,0.7141942977905273
40,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0006971359252929688,0.0003376007080078125,0.010169744491577148,0.0009870529174804688,0.3276643753051758,0.0004489421844482422,0.7209243774414062,0.0005307197570800781,0.7203936576843262
40,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00089263916015625,0.00032329559326171875,0.0039806365966796875,0.003477811813354492,0.3350560665130615,0.0008127689361572266,0.7191743850708008,0.001546621322631836,0.717627763748169
40,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0038886070251464844,0.0003445148468017578,0.008385181427001953,0.007443666458129883,0.3149678707122803,0.001435995101928711,0.7266349792480469,0.0028638839721679688,0.7237710952758789
40,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.001241922378540039,0.0005235671997070312,0.01390385627746582,0.014469385147094727,0.3351101875305176,0.002223968505859375,0.7605874538421631,0.0046961307525634766,0.7558913230895996
41,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00044345855712890625,0.00030350685119628906,0.00020051002502441406,0.0002129077911376953,0.3039088249206543,0.00024890899658203125,0.6097667217254639,0.0003771781921386719,0.6093895435333252
41,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.009519338607788086,0.0003368854522705078,0.00044655799865722656,0.00037169456481933594,0.290851354598999,0.00029540061950683594,0.6060781478881836,0.00037026405334472656,0.6057078838348389
41,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005538463592529297,0.00032973289489746094,0.003905773162841797,0.0010008811950683594,0.32584714889526367,0.000392913818359375,0.6380393505096436,0.0005297660827636719,0.6375095844268799
41,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042510032653808594,0.0003399848937988281,0.0035212039947509766,0.00424647331237793,0.32956671714782715,0.0007967948913574219,0.8911190032958984,0.0012273788452148438,0.8898916244506836
41,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00045943260192871094,0.00034427642822265625,0.007624387741088867,0.00755763053894043,0.30753350257873535,0.0014252662658691406,0.6575717926025391,0.0025072097778320312,0.655064582824707
41,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005736351013183594,0.0003178119659423828,0.013757705688476562,0.014094352722167969,0.30576133728027344,0.0021827220916748047,0.7125213146209717,0.004948854446411133,0.7075724601745605
42,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0077435970306396484,0.00033283233642578125,0.0002410411834716797,0.00023293495178222656,0.32750511169433594,0.0003325939178466797,0.7241008281707764,0.00040268898010253906,0.7236981391906738
42,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00039839744567871094,0.00034332275390625,0.010740041732788086,0.00041365623474121094,0.3073701858520508,0.0003304481506347656,0.7148177623748779,0.0003726482391357422,0.7144451141357422
42,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.010995149612426758,0.00033926963806152344,0.0010464191436767578,0.0010426044464111328,0.30143237113952637,0.000385284423828125,0.7052536010742188,0.0005347728729248047,0.704718828201294
42,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004191398620605469,0.0003142356872558594,0.009210824966430664,0.003392934799194336,0.31993722915649414,0.0006940364837646484,0.9117677211761475,0.0012087821960449219,0.9105589389801025
42,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00039005279541015625,0.00031447410583496094,0.01168966293334961,0.0075376033782958984,0.2928330898284912,0.001409769058227539,0.614107608795166,0.002547740936279297,0.6115598678588867
42,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000396728515625,0.00038123130798339844,0.013460159301757812,0.01314544677734375,0.28252434730529785,0.0020792484283447266,0.6037559509277344,0.004827976226806641,0.5989279747009277
43,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005145072937011719,0.0003561973571777344,0.00027942657470703125,0.00018405914306640625,0.3049640655517578,0.00023484230041503906,0.6096138954162598,0.0003676414489746094,0.6092462539672852
43,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.008425235748291016,0.0003323554992675781,0.0007228851318359375,0.0003864765167236328,0.30039095878601074,0.0003814697265625,0.6065199375152588,0.0003657341003417969,0.606154203414917
43,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011488199234008789,0.0003077983856201172,0.0017316341400146484,0.0009570121765136719,0.3217885494232178,0.00037169456481933594,0.6089355945587158,0.0005018711090087891,0.608433723449707
43,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003600120544433594,0.00030422210693359375,0.0034172534942626953,0.0034673213958740234,0.2878432273864746,0.0006937980651855469,0.6485803127288818,0.001194000244140625,0.6473863124847412
43,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00038433074951171875,0.00039124488830566406,0.007623195648193359,0.007677316665649414,0.2861320972442627,0.0014655590057373047,0.6150619983673096,0.002520322799682617,0.612541675567627
43,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004189014434814453,0.00030350685119628906,0.013249635696411133,0.01328897476196289,0.29646873474121094,0.002081155776977539,0.6399636268615723,0.00504302978515625,0.634920597076416
44,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005106925964355469,0.0003070831298828125,0.0011756420135498047,0.00021696090698242188,0.2976415157318115,0.0002884864807128906,0.6032426357269287,0.000335693359375,0.6029069423675537
44,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.006578683853149414,0.00030112266540527344,0.000362396240234375,0.00037360191345214844,0.29644250869750977,0.0002560615539550781,0.5896451473236084,0.0003781318664550781,0.5892670154571533
44,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0011577606201171875,0.0002849102020263672,0.001186370849609375,0.0009634494781494141,0.2958793640136719,0.00039196014404296875,0.596015453338623,0.0005288124084472656,0.5954866409301758
44,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004417896270751953,0.0002884864807128906,0.0034775733947753906,0.0034530162811279297,0.2928485870361328,0.0006809234619140625,0.609677791595459,0.0012402534484863281,0.6084375381469727
44,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00041294097900390625,0.00031685829162597656,0.007637500762939453,0.007544994354248047,0.29342174530029297,0.0013659000396728516,0.6469504833221436,0.0026302337646484375,0.6443202495574951
44,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004229545593261719,0.0003521442413330078,0.014435291290283203,0.014417886734008789,0.32322239875793457,0.0022187232971191406,0.6652154922485352,0.005062103271484375,0.6601533889770508
45,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.002707958221435547,0.0002999305725097656,0.0002872943878173828,0.0002918243408203125,0.32375073432922363,0.0003097057342529297,0.5812251567840576,0.00036454200744628906,0.5808606147766113
45,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0057981014251708984,0.00031638145446777344,0.004166364669799805,0.00036787986755371094,0.3064882755279541,0.0002923011779785156,0.6444053649902344,0.0003719329833984375,0.6440334320068359
45,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0012080669403076172,0.00031876564025878906,0.0010173320770263672,0.0009644031524658203,0.3020496368408203,0.00037288665771484375,0.6098833084106445,0.0005819797515869141,0.6093013286590576
45,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00041031837463378906,0.0003821849822998047,0.0034155845642089844,0.0034227371215820312,0.28772664070129395,0.0006964206695556641,0.6043357849121094,0.0011687278747558594,0.6031670570373535
45,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00043320655822753906,0.00033783912658691406,0.007689237594604492,0.007507801055908203,0.2799105644226074,0.0014176368713378906,0.5925867557525635,0.002500772476196289,0.5900859832763672
45,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000400543212890625,0.00034999847412109375,0.0131683349609375,0.013457298278808594,0.27960634231567383,0.0021212100982666016,0.6097493171691895,0.004664182662963867,0.6050851345062256
46,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004978179931640625,0.00031566619873046875,0.00026726722717285156,0.00022554397583007812,0.31296443939208984,0.0003063678741455078,0.585740327835083,0.00030994415283203125,0.585430383682251
46,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0002579689025878906,0.000308990478515625,0.0003445148468017578,0.00036978721618652344,0.323138952255249,0.00029754638671875,0.8638992309570312,0.0003676414489746094,0.8635315895080566
46,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.004055500030517578,0.0003101825714111328,0.00116729736328125,0.0009567737579345703,0.29163432121276855,0.00033545494079589844,0.5923652648925781,0.0004870891571044922,0.5918781757354736
46,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00038051605224609375,0.0003371238708496094,0.0036106109619140625,0.003721952438354492,0.2871706485748291,0.0007789134979248047,0.6520004272460938,0.0012199878692626953,0.650780439376831
46,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003941059112548828,0.00027680397033691406,0.007601737976074219,0.007521629333496094,0.28668951988220215,0.0013706684112548828,0.5919544696807861,0.011445283889770508,0.5805091857910156
46,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.005097866058349609,0.00031566619873046875,0.014288663864135742,0.013483047485351562,0.31587696075439453,0.0022170543670654297,0.694608211517334,0.004865407943725586,0.6897428035736084
47,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004892349243164062,0.0002722740173339844,0.0002651214599609375,0.00018286705017089844,0.3038487434387207,0.0002605915069580078,0.6140022277832031,0.00037980079650878906,0.6136224269866943
47,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.006699562072753906,0.00031280517578125,0.0003566741943359375,0.0003712177276611328,0.2967078685760498,0.0002636909484863281,0.5931386947631836,0.00037550926208496094,0.5927631855010986
47,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.001314401626586914,0.0003120899200439453,0.003670930862426758,0.0009634494781494141,0.28852391242980957,0.0003764629364013672,0.6023674011230469,0.0005233287811279297,0.601844072341919
47,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004596710205078125,0.0003211498260498047,0.004378318786621094,0.003567934036254883,0.2945072650909424,0.0007359981536865234,0.601813554763794,0.0012738704681396484,0.6005396842956543
47,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003879070281982422,0.0003178119659423828,0.007722377777099609,0.0075473785400390625,0.2898414134979248,0.00139617919921875,0.6081035137176514,0.0025033950805664062,0.605600118637085
47,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004048347473144531,0.00031566619873046875,0.013658523559570312,0.01321554183959961,0.28952860832214355,0.0021085739135742188,0.6164798736572266,0.004923820495605469,0.6115560531616211
48,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005123615264892578,0.00031280517578125,0.00029969215393066406,0.00020456314086914062,0.3137848377227783,0.0002830028533935547,0.5891413688659668,0.0003638267517089844,0.5887775421142578
48,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0058362483978271484,0.0003254413604736328,0.002295255661010742,0.0003902912139892578,0.302199125289917,0.00030612945556640625,0.5790784358978271,0.0003578662872314453,0.5787205696105957
48,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.009436607360839844,0.0003058910369873047,0.0010249614715576172,0.00101470947265625,0.29020071029663086,0.00036334991455078125,0.5980148315429688,0.0005304813385009766,0.5974843502044678
