n_run,conf,m,grid_size,in0_storage_type,in1_storage_type,out_storage_type,dtype,math_fidelity,conversion_in0,conversion_in1,transfer_in0,transfer_in1,tilization_in0,tilization_in1,first_run,second_run,compile_time
33,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004603862762451172,0.0002765655517578125,0.0005033016204833984,0.00017905235290527344,0.30136680603027344,0.0003154277801513672,0.5608704090118408,0.00037598609924316406,0.5604944229125977
33,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0052373409271240234,0.00031876564025878906,0.006417274475097656,0.00036334991455078125,0.2861311435699463,0.0003008842468261719,0.574486255645752,0.00036907196044921875,0.5741171836853027
33,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0009701251983642578,0.0003161430358886719,0.0010826587677001953,0.0009546279907226562,0.2818765640258789,0.00038242340087890625,0.5935659408569336,0.0005025863647460938,0.5930633544921875
33,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00039839744567871094,0.00031113624572753906,0.00347900390625,0.0034759044647216797,0.28575921058654785,0.0007007122039794922,0.5913970470428467,0.0011773109436035156,0.5902197360992432
33,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00038242340087890625,0.0003123283386230469,0.007525205612182617,0.007531404495239258,0.28057217597961426,0.0014033317565917969,0.5886328220367432,0.0024955272674560547,0.5861372947692871
33,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004394054412841797,0.0003075599670410156,0.013288497924804688,0.013193845748901367,0.27976274490356445,0.0021028518676757812,0.6023449897766113,0.004830360412597656,0.5975146293640137
34,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004513263702392578,0.00030040740966796875,0.0002429485321044922,0.00017762184143066406,0.300875186920166,0.00026345252990722656,0.8215608596801758,0.00036644935607910156,0.8211944103240967
34,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.004419088363647461,0.000331878662109375,0.0013210773468017578,0.0005893707275390625,0.28492283821105957,0.0003745555877685547,0.5796902179718018,0.00039768218994140625,0.5792925357818604
34,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.006337404251098633,0.00032067298889160156,0.001032114028930664,0.0009620189666748047,0.27893924713134766,0.000377655029296875,0.5876340866088867,0.0005176067352294922,0.5871164798736572
34,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004086494445800781,0.0003757476806640625,0.0035126209259033203,0.0034368038177490234,0.2888805866241455,0.0006966590881347656,0.595860481262207,0.0012090206146240234,0.594651460647583
34,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00044226646423339844,0.00031304359436035156,0.0076596736907958984,0.007582902908325195,0.28492188453674316,0.0013861656188964844,0.5918948650360107,0.0025091171264648438,0.5893857479095459
34,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00039005279541015625,0.0003018379211425781,0.013277530670166016,0.013201236724853516,0.2765045166015625,0.002100706100463867,0.5969288349151611,0.004686117172241211,0.5922427177429199
35,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0013430118560791016,0.0003039836883544922,0.0006663799285888672,0.00021409988403320312,0.30425024032592773,0.00029850006103515625,0.5673596858978271,0.0003647804260253906,0.5669949054718018
35,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0002422332763671875,0.00030493736267089844,0.0003314018249511719,0.00036835670471191406,0.29540586471557617,0.00029397010803222656,0.5734028816223145,0.0003719329833984375,0.573030948638916
35,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0021889209747314453,0.00030732154846191406,0.003849029541015625,0.0009627342224121094,0.28407835960388184,0.0003609657287597656,0.5825936794281006,0.0005185604095458984,0.5820751190185547
35,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00044417381286621094,0.00030922889709472656,0.0035669803619384766,0.0034546852111816406,0.2870328426361084,0.0006992816925048828,0.6014716625213623,0.0012001991271972656,0.600271463394165
35,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004115104675292969,0.00031304359436035156,0.00755000114440918,0.007531166076660156,0.2795064449310303,0.0013823509216308594,0.5978448390960693,0.0025153160095214844,0.5953295230865479
35,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003921985626220703,0.00030303001403808594,0.013178348541259766,0.013168573379516602,0.27535533905029297,0.0021452903747558594,0.598365068435669,0.0048809051513671875,0.5934841632843018
36,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0014147758483886719,0.0003387928009033203,0.0018897056579589844,0.00023794174194335938,0.2983286380767822,0.00031566619873046875,0.5669894218444824,0.00036978721618652344,0.5666196346282959
36,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010407686233520508,0.0002799034118652344,0.0004000663757324219,0.00039315223693847656,0.2869136333465576,0.0002994537353515625,0.5875375270843506,0.00039577484130859375,0.587141752243042
36,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010900020599365234,0.0003108978271484375,0.000995635986328125,0.0009300708770751953,0.2769312858581543,0.00037980079650878906,0.5942778587341309,0.0005221366882324219,0.5937557220458984
36,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004658699035644531,0.0003132820129394531,0.003528594970703125,0.003424406051635742,0.2872591018676758,0.00075531005859375,0.6074049472808838,0.0011668205261230469,0.6062381267547607
36,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004119873046875,0.0003287792205810547,0.007575511932373047,0.007524728775024414,0.28188061714172363,0.0013835430145263672,0.6161303520202637,0.002494335174560547,0.6136360168457031
36,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004134178161621094,0.0003790855407714844,0.013164758682250977,0.013188362121582031,0.2800419330596924,0.002087831497192383,0.5996696949005127,0.004808902740478516,0.5948607921600342
37,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0007894039154052734,0.00030231475830078125,0.0003712177276611328,0.00021457672119140625,0.3002796173095703,0.0003268718719482422,0.5796897411346436,0.000438690185546875,0.5792510509490967
37,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.005796194076538086,0.0003921985626220703,0.005272626876831055,0.0003719329833984375,0.28908443450927734,0.0002987384796142578,0.576951265335083,0.0003764629364013672,0.5765748023986816
37,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.01097416877746582,0.00031065940856933594,0.0010001659393310547,0.0009620189666748047,0.2752060890197754,0.0003666877746582031,0.5923051834106445,0.0005238056182861328,0.5917813777923584
37,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00044226646423339844,0.0003077983856201172,0.0035905838012695312,0.0034592151641845703,0.2830781936645508,0.0006964206695556641,0.601731538772583,0.0011987686157226562,0.6005327701568604
37,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00042366981506347656,0.0003075599670410156,0.007643461227416992,0.007580757141113281,0.2778346538543701,0.0013854503631591797,0.5880980491638184,0.0025115013122558594,0.5855865478515625
37,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00044417381286621094,0.000308990478515625,0.0131988525390625,0.013245344161987305,0.2817838191986084,0.002090930938720703,0.6048333644866943,0.004913330078125,0.5999200344085693
38,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.002257823944091797,0.0003209114074707031,0.0003662109375,0.00021910667419433594,0.29865026473999023,0.0003046989440917969,0.5746364593505859,0.0003688335418701172,0.5742676258087158
38,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010955572128295898,0.0003104209899902344,0.00039124488830566406,0.0003705024719238281,0.284409761428833,0.0002627372741699219,0.578228235244751,0.0003311634063720703,0.5778970718383789
38,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.007716655731201172,0.0002803802490234375,0.0010221004486083984,0.0009799003601074219,0.2802722454071045,0.0003237724304199219,0.6009328365325928,0.0005125999450683594,0.6004202365875244
38,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004658699035644531,0.0003094673156738281,0.004763603210449219,0.00341033935546875,0.2825324535369873,0.0006711483001708984,0.6029272079467773,0.0011882781982421875,0.6017389297485352
38,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00046825408935546875,0.00031185150146484375,0.00755763053894043,0.007594585418701172,0.2781524658203125,0.0013802051544189453,0.5921885967254639,0.0024907588958740234,0.5896978378295898
38,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003933906555175781,0.0003426074981689453,0.013345003128051758,0.013097763061523438,0.28299760818481445,0.0020759105682373047,0.5955312252044678,0.004743814468383789,0.590787410736084
39,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.000431060791015625,0.00027370452880859375,0.00020241737365722656,0.00021004676818847656,0.2976078987121582,0.0002837181091308594,0.5687835216522217,0.00036978721618652344,0.5684137344360352
39,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.005297183990478516,0.0003070831298828125,0.0004432201385498047,0.000370025634765625,0.2914860248565674,0.00029659271240234375,0.5777597427368164,0.0003573894500732422,0.5774023532867432
39,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.011184215545654297,0.0003533363342285156,0.0011360645294189453,0.0009539127349853516,0.27643847465515137,0.0003781318664550781,0.6026196479797363,0.0005259513854980469,0.6020936965942383
39,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003478527069091797,0.0003211498260498047,0.0033674240112304688,0.0034592151641845703,0.28416013717651367,0.0006833076477050781,0.6038093566894531,0.0011746883392333984,0.6026346683502197
39,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00038623809814453125,0.0003070831298828125,0.0076618194580078125,0.007500171661376953,0.28406357765197754,0.0014057159423828125,0.5998325347900391,0.0025053024291992188,0.5973272323608398
39,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003859996795654297,0.00031113624572753906,0.013129234313964844,0.013131380081176758,0.2747664451599121,0.002079486846923828,0.6059606075286865,0.0048711299896240234,0.6010894775390625
40,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004374980926513672,0.0003097057342529297,0.00024199485778808594,0.0002243518829345703,0.2994194030761719,0.0003027915954589844,0.5783283710479736,0.00037479400634765625,0.577953577041626
40,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010750055313110352,0.00030803680419921875,0.0003845691680908203,0.0003676414489746094,0.28965306282043457,0.00026297569274902344,0.5858139991760254,0.0003352165222167969,0.5854787826538086
40,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.009079933166503906,0.00031447410583496094,0.0010132789611816406,0.0009558200836181641,0.2732071876525879,0.00041866302490234375,0.591461181640625,0.0005347728729248047,0.5909264087677002
40,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004069805145263672,0.0002856254577636719,0.0034363269805908203,0.003468036651611328,0.2872755527496338,0.0006875991821289062,0.5940895080566406,0.0011882781982421875,0.5929012298583984
40,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003833770751953125,0.00030612945556640625,0.007680654525756836,0.0075414180755615234,0.28133654594421387,0.0013647079467773438,0.6024866104125977,0.0025010108947753906,0.5999855995178223
40,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003542900085449219,0.00038051605224609375,0.013200759887695312,0.013240814208984375,0.2790389060974121,0.0021009445190429688,0.5982928276062012,0.004673480987548828,0.5936193466186523
41,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0014197826385498047,0.0003457069396972656,0.0006759166717529297,0.00021719932556152344,0.29451608657836914,0.0002980232238769531,0.5682427883148193,0.0003693103790283203,0.567873477935791
41,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010809898376464844,0.0003192424774169922,0.000396728515625,0.00042319297790527344,0.2891855239868164,0.00030350685119628906,0.5833382606506348,0.0004363059997558594,0.5829019546508789
41,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0028705596923828125,0.00031638145446777344,0.008840322494506836,0.0009758472442626953,0.27332043647766113,0.0003714561462402344,0.578632116317749,0.0005190372467041016,0.5781130790710449
41,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004057884216308594,0.00028133392333984375,0.0034346580505371094,0.003438711166381836,0.28240537643432617,0.0006897449493408203,0.5956752300262451,0.001218557357788086,0.594456672668457
41,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043392181396484375,0.0003769397735595703,0.007544040679931641,0.007527828216552734,0.27685070037841797,0.0014507770538330078,0.5877373218536377,0.002503633499145508,0.5852336883544922
41,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003457069396972656,0.00030875205993652344,0.013248443603515625,0.013176679611206055,0.2778909206390381,0.0020377635955810547,0.6510641574859619,0.00471186637878418,0.6463522911071777
42,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0013611316680908203,0.000308990478515625,0.0006628036499023438,0.00021839141845703125,0.30103635787963867,0.00029969215393066406,0.581404447555542,0.00034117698669433594,0.5810632705688477
42,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010924100875854492,0.0003123283386230469,0.00038909912109375,0.0003764629364013672,0.2840454578399658,0.0002970695495605469,0.5827250480651855,0.00040340423583984375,0.5823216438293457
42,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.009561538696289062,0.0003132820129394531,0.0010743141174316406,0.0009372234344482422,0.28029632568359375,0.0003762245178222656,0.5838415622711182,0.0004901885986328125,0.5833513736724854
42,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004363059997558594,0.0003733634948730469,0.003594636917114258,0.003403902053833008,0.2890613079071045,0.0006864070892333984,0.6107797622680664,0.0011913776397705078,0.6095883846282959
42,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004527568817138672,0.00031828880310058594,0.0075685977935791016,0.007548809051513672,0.2820754051208496,0.001375436782836914,0.5957186222076416,0.0024917125701904297,0.5932269096374512
42,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00040459632873535156,0.00030994415283203125,0.013243436813354492,0.013192415237426758,0.28128790855407715,0.0020890235900878906,0.5946288108825684,0.004739999771118164,0.5898888111114502
43,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0013778209686279297,0.00030350685119628906,0.0006830692291259766,0.0002181529998779297,0.2997474670410156,0.0002951622009277344,0.5656347274780273,0.00036334991455078125,0.5652713775634766
43,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010880470275878906,0.0002758502960205078,0.00038051605224609375,0.0004367828369140625,0.28377461433410645,0.0003001689910888672,0.5753819942474365,0.0003681182861328125,0.5750138759613037
43,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00872349739074707,0.0002732276916503906,0.0010962486267089844,0.0009264945983886719,0.28008103370666504,0.0003292560577392578,0.5882265567779541,0.0005161762237548828,0.5877103805541992
43,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004296302795410156,0.00031304359436035156,0.0034818649291992188,0.003487110137939453,0.2819662094116211,0.00070953369140625,0.5962092876434326,0.0012013912200927734,0.5950078964233398
43,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004761219024658203,0.0003066062927246094,0.007802724838256836,0.007544994354248047,0.3119018077850342,0.0013742446899414062,0.6219820976257324,0.002612590789794922,0.6193695068359375
43,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00038051605224609375,0.0002856254577636719,0.013519525527954102,0.013274908065795898,0.2982137203216553,0.0020949840545654297,0.6254291534423828,0.0048940181732177734,0.620535135269165
44,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0013360977172851562,0.0003075599670410156,0.0006430149078369141,0.00021767616271972656,0.2999539375305176,0.0003006458282470703,0.5719738006591797,0.0003688335418701172,0.5716049671173096
44,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0076215267181396484,0.00033211708068847656,0.0003676414489746094,0.00037860870361328125,0.28728699684143066,0.00031447410583496094,0.6010634899139404,0.0003685951232910156,0.6006948947906494
44,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0037555694580078125,0.0003077983856201172,0.0009539127349853516,0.0009500980377197266,0.2857191562652588,0.0003790855407714844,0.5845282077789307,0.0005192756652832031,0.5840089321136475
44,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043773651123046875,0.00030732154846191406,0.003519773483276367,0.003445148468017578,0.28357553482055664,0.0006902217864990234,0.5971791744232178,0.0011992454528808594,0.5959799289703369
44,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00041174888610839844,0.0002963542938232422,0.007684230804443359,0.007508277893066406,0.28072261810302734,0.0013680458068847656,0.5946588516235352,0.0025491714477539062,0.5921096801757812
44,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00044798851013183594,0.0003132820129394531,0.013155937194824219,0.013178825378417969,0.283982515335083,0.0020651817321777344,0.6037638187408447,0.004703521728515625,0.5990602970123291
45,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0007762908935546875,0.000308990478515625,0.0003638267517089844,0.0002129077911376953,0.2979614734649658,0.0002493858337402344,0.5822300910949707,0.00036644935607910156,0.5818636417388916
45,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0110931396484375,0.0003123283386230469,0.0003914833068847656,0.0003769397735595703,0.28738951683044434,0.0002951622009277344,0.5817990303039551,0.00037407875061035156,0.5814249515533447
45,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.009617805480957031,0.0002818107604980469,0.001020193099975586,0.0009255409240722656,0.2792379856109619,0.0003383159637451172,0.5840225219726562,0.0005743503570556641,0.5834481716156006
45,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00040531158447265625,0.0003204345703125,0.003490924835205078,0.0034487247467041016,0.2900199890136719,0.0007243156433105469,0.6066954135894775,0.0011911392211914062,0.6055042743682861
45,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00038814544677734375,0.000362396240234375,0.007558584213256836,0.007481098175048828,0.2801342010498047,0.0013952255249023438,0.6055572032928467,0.0024993419647216797,0.603057861328125
45,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00034308433532714844,0.00029277801513671875,0.013355255126953125,0.013237237930297852,0.28330445289611816,0.0021147727966308594,0.6197066307067871,0.004901409149169922,0.6148052215576172
46,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00046563148498535156,0.0003085136413574219,0.000308990478515625,0.0002162456512451172,0.30329012870788574,0.0003039836883544922,0.6153428554534912,0.0003771781921386719,0.6149656772613525
46,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010846376419067383,0.0003101825714111328,0.00037980079650878906,0.0003707408905029297,0.2957499027252197,0.00029349327087402344,0.5982651710510254,0.00036787986755371094,0.5978972911834717
46,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0065495967864990234,0.00031113624572753906,0.0044634342193603516,0.0009481906890869141,0.28692102432250977,0.0003867149353027344,0.6009402275085449,0.00058746337890625,0.6003527641296387
46,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00039696693420410156,0.0003075599670410156,0.003881216049194336,0.0034818649291992188,0.29039764404296875,0.0006923675537109375,0.6011812686920166,0.0012805461883544922,0.5999007225036621
46,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003879070281982422,0.0002982616424560547,0.0077474117279052734,0.0075566768646240234,0.28513240814208984,0.0013713836669921875,0.599478006362915,0.002491474151611328,0.5969865322113037
46,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0006279945373535156,0.000308990478515625,0.013248443603515625,0.013148069381713867,0.2870306968688965,0.002108335494995117,0.6201179027557373,0.004877805709838867,0.6152400970458984
47,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00044465065002441406,0.0003151893615722656,0.00020623207092285156,0.00018405914306640625,0.30652594566345215,0.0002663135528564453,0.5922057628631592,0.0003788471221923828,0.5918269157409668
47,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010746955871582031,0.0003197193145751953,0.0004019737243652344,0.0003371238708496094,0.29874086380004883,0.0003693103790283203,0.5939846038818359,0.0003407001495361328,0.5936439037322998
47,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00040793418884277344,0.0003132820129394531,0.0010311603546142578,0.000978708267211914,0.2958650588989258,0.00045561790466308594,0.6005878448486328,0.0005228519439697266,0.6000649929046631
47,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043129920959472656,0.0003132820129394531,0.0033996105194091797,0.0034546852111816406,0.28191447257995605,0.0007171630859375,0.6015598773956299,0.0012183189392089844,0.6003415584564209
47,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00041747093200683594,0.0003123283386230469,0.007621288299560547,0.0075457096099853516,0.28102707862854004,0.0014126300811767578,0.5871865749359131,0.0024971961975097656,0.5846893787384033
47,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00039958953857421875,0.00031185150146484375,0.013187408447265625,0.013282537460327148,0.2906785011291504,0.002100229263305664,0.642176628112793,0.004899263381958008,0.637277364730835
48,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0005476474761962891,0.00030994415283203125,0.00030875205993652344,0.0002162456512451172,0.30084991455078125,0.0002715587615966797,0.5659847259521484,0.0003726482391357422,0.5656120777130127
48,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.011206388473510742,0.0003020763397216797,0.0004024505615234375,0.00042748451232910156,0.28415679931640625,0.0002923011779785156,0.5834124088287354,0.00041866302490234375,0.582993745803833
48,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.007512807846069336,0.0003116130828857422,0.0010366439819335938,0.0009603500366210938,0.2772946357727051,0.00039196014404296875,0.5860412120819092,0.00047969818115234375,0.5855615139007568
48,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004360675811767578,0.0003161430358886719,0.003545522689819336,0.0033986568450927734,0.28615713119506836,0.0007236003875732422,0.5882253646850586,0.0012001991271972656,0.5870251655578613
48,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004286766052246094,0.00031113624572753906,0.007530927658081055,0.0075380802154541016,0.27918434143066406,0.0013699531555175781,0.5817794799804688,0.002483844757080078,0.5792956352233887
48,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00040268898010253906,0.00031828880310058594,0.013184070587158203,0.013275384902954102,0.28119683265686035,0.0022139549255371094,0.607231855392456,0.00470423698425293,0.6025276184082031
